month,market_type,category,item,spec,price_source,price
2025-10,SSM,수산물,오징어(냉동),25cm정도1마리,어은동_x000d_ 롯데슈퍼,3225.0
2025-10,SSM,수산물,오징어(냉동),25cm정도1마리,노은1 홈프러스_x000d_ 익스프레스,4450.0
2025-10,SSM,수산물,오징어(냉동),25cm정도1마리,신성동 농협_x000d_ 하나로마트,3990.0
2025-10,SSM,수산물,오징어(냉동),25cm정도1마리,전민동 엑스포코아_x000d_ 롯데슈퍼,3225.0
2025-10,SSM,수산물,오징어(냉동),25cm정도1마리,구즉 정우마트,4950.0
2025-10,SSM,수산물,오징어(냉동),25cm정도1마리,관평 농협_x000d_ 하나로마트,6400.0
2025-10,SSM,수산물,오징어(냉동),25cm정도1마리,오정동 두아름,6900.0
2025-10,SSM,수산물,오징어(냉동),25cm정도1마리,대화동 우리마트,9000.0
2025-10,SSM,수산물,오징어(냉동),25cm정도1마리,회 덕 동 하나로마트,6950.0
2025-10,SSM,수산물,오징어(냉동),25cm정도1마리,비래동 M엠마트,9900.0
2025-10,SSM,수산물,오징어(냉동),25cm정도1마리,송 촌 동 하나로마트,6000.0
2025-10,SSM,수산물,오징어(냉동),25cm정도1마리,신탄진동 이마트슈퍼,5990.0
2025-10,SSM,수산물,오징어(냉동),25cm정도1마리,"석봉,목상동 하나로마트",4950.0
2025-10,SSM,수산물,오징어(냉동),25cm정도1마리,덕암동 하나로마트,4950.0
2025-10,SSM,수산물,오징어(냉동),25cm정도1마리,,5852.0
2025-10,SSM,수산물,김,"재래생김 1속, 중품",평균,14210.0
2025-10,SSM,수산물,김,"재래생김 1속, 중품",SSM 온천2동 장대농협_x000d_ 하나로마트,14500.0
2025-10,SSM,수산물,김,"재래생김 1속, 중품",신성동 농협_x000d_ 하나로마트,14600.0
2025-10,SSM,수산물,김,"재래생김 1속, 중품",전민동 엑스포코아_x000d_ 롯데슈퍼,12000.0
2025-10,SSM,수산물,김,"재래생김 1속, 중품",구즉 정우마트,13900.0
2025-10,SSM,수산물,김,"재래생김 1속, 중품",관평 농협_x000d_ 하나로마트,15000.0
2025-10,SSM,수산물,김,"재래생김 1속, 중품",회 덕 동 하나로마트,13900.0
2025-10,SSM,수산물,김,"재래생김 1속, 중품",비래동 M엠마트,14300.0
2025-10,SSM,수산물,김,"재래생김 1속, 중품",송 촌 동 하나로마트,14500.0
2025-10,SSM,수산물,김,"재래생김 1속, 중품","석봉,목상동 하나로마트",14700.0
2025-10,SSM,수산물,김,"재래생김 1속, 중품",덕암동 하나로마트,14700.0
2025-10,SSM,수산물,김,"재래생김 1속, 중품",,10658.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,평균,12889.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,SSM 온천2동 장대농협_x000d_ 하나로마트,9600.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,어은동_x000d_ 롯데슈퍼,18165.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,노은1 홈프러스_x000d_ 익스프레스,12900.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,신성동 농협_x000d_ 하나로마트,9750.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,전민동 엑스포코아_x000d_ 롯데슈퍼,18165.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,구즉 정우마트,9900.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,관평 농협_x000d_ 하나로마트,10200.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,오정동 두아름,11500.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,대화동 우리마트,12500.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,회 덕 동 하나로마트,9600.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,비래동 M엠마트,27500.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,송 촌 동 하나로마트,9880.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,신탄진동 이마트슈퍼,13980.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,"석봉,목상동 하나로마트",9900.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,덕암동 하나로마트,9800.0
2025-10,SSM,수산물,멸치,멸치(국물용) 500g,,12889.0
2025-10,SSM,공산품,밀가루,제일제당중력분 1kg,평균,2172.0
2025-10,SSM,공산품,밀가루,제일제당중력분 1kg,SSM 온천2동 장대농협_x000d_ 하나로마트,1850.0
2025-10,SSM,공산품,밀가루,제일제당중력분 1kg,어은동_x000d_ 롯데슈퍼,2290.0
2025-10,SSM,공산품,밀가루,제일제당중력분 1kg,신성동 농협_x000d_ 하나로마트,1880.0
2025-10,SSM,공산품,밀가루,제일제당중력분 1kg,전민동 엑스포코아_x000d_ 롯데슈퍼,2390.0
2025-10,SSM,공산품,밀가루,제일제당중력분 1kg,구즉 정우마트,2280.0
2025-10,SSM,공산품,밀가루,제일제당중력분 1kg,관평 농협_x000d_ 하나로마트,1840.0
2025-10,SSM,공산품,밀가루,제일제당중력분 1kg,오정동 두아름,1950.0
2025-10,SSM,공산품,밀가루,제일제당중력분 1kg,회 덕 동 하나로마트,1840.0
2025-10,SSM,공산품,밀가루,제일제당중력분 1kg,비래동 M엠마트,3980.0
2025-10,SSM,공산품,밀가루,제일제당중력분 1kg,송 촌 동 하나로마트,2200.0
2025-10,SSM,공산품,밀가루,제일제당중력분 1kg,신탄진동 이마트슈퍼,2000.0
2025-10,SSM,공산품,밀가루,제일제당중력분 1kg,"석봉,목상동 하나로마트",1840.0
2025-10,SSM,공산품,밀가루,제일제당중력분 1kg,덕암동 하나로마트,1900.0
2025-10,SSM,공산품,설탕,제일제당정백당 1kg,평균,2716.0
2025-10,SSM,공산품,설탕,제일제당정백당 1kg,SSM 온천2동 장대농협_x000d_ 하나로마트,2380.0
2025-10,SSM,공산품,설탕,제일제당정백당 1kg,어은동_x000d_ 롯데슈퍼,2890.0
2025-10,SSM,공산품,설탕,제일제당정백당 1kg,신성동 농협_x000d_ 하나로마트,2380.0
2025-10,SSM,공산품,설탕,제일제당정백당 1kg,전민동 엑스포코아_x000d_ 롯데슈퍼,2890.0
2025-10,SSM,공산품,설탕,제일제당정백당 1kg,구즉 정우마트,3200.0
2025-10,SSM,공산품,설탕,제일제당정백당 1kg,관평 농협_x000d_ 하나로마트,2380.0
2025-10,SSM,공산품,설탕,제일제당정백당 1kg,오정동 두아름,3200.0
2025-10,SSM,공산품,설탕,제일제당정백당 1kg,대화동 우리마트,3200.0
2025-10,SSM,공산품,설탕,제일제당정백당 1kg,회 덕 동 하나로마트,2380.0
2025-10,SSM,공산품,설탕,제일제당정백당 1kg,비래동 M엠마트,3300.0
2025-10,SSM,공산품,설탕,제일제당정백당 1kg,송 촌 동 하나로마트,2380.0
2025-10,SSM,공산품,설탕,제일제당정백당 1kg,신탄진동 이마트슈퍼,2680.0
2025-10,SSM,공산품,설탕,제일제당정백당 1kg,"석봉,목상동 하나로마트",2380.0
2025-10,SSM,공산품,설탕,제일제당정백당 1kg,덕암동 하나로마트,2380.0
2025-10,SSM,공산품,두부,"국산콩, 풀무원(부침용), 300g",평균,3316.0
2025-10,SSM,공산품,두부,"국산콩, 풀무원(부침용), 300g",SSM 온천2동 장대농협_x000d_ 하나로마트,3250.0
2025-10,SSM,공산품,두부,"국산콩, 풀무원(부침용), 300g",어은동_x000d_ 롯데슈퍼,4050.0
2025-10,SSM,공산품,두부,"국산콩, 풀무원(부침용), 300g",노은1 홈프러스_x000d_ 익스프레스,4335.0
2025-10,SSM,공산품,두부,"국산콩, 풀무원(부침용), 300g",신성동 농협_x000d_ 하나로마트,3980.0
2025-10,SSM,공산품,두부,"국산콩, 풀무원(부침용), 300g",전민동 엑스포코아_x000d_ 롯데슈퍼,3990.0
2025-10,SSM,공산품,두부,"국산콩, 풀무원(부침용), 300g",구즉 정우마트,3200.0
2025-10,SSM,공산품,두부,"국산콩, 풀무원(부침용), 300g",관평 농협_x000d_ 하나로마트,2730.0
2025-10,SSM,공산품,두부,"국산콩, 풀무원(부침용), 300g",오정동 두아름,2980.0
2025-10,SSM,공산품,두부,"국산콩, 풀무원(부침용), 300g",비래동 M엠마트,1500.0
2025-10,SSM,공산품,두부,"국산콩, 풀무원(부침용), 300g",송 촌 동 하나로마트,4100.0
2025-10,SSM,공산품,두부,"국산콩, 풀무원(부침용), 300g",신탄진동 이마트슈퍼,2506.0
2025-10,SSM,공산품,두부,"국산콩, 풀무원(부침용), 300g","석봉,목상동 하나로마트",2388.0
2025-10,SSM,공산품,두부,"국산콩, 풀무원(부침용), 300g",덕암동 하나로마트,4100.0
2025-10,SSM,공산품,라면,신라면 1봉지,평균,854.0
2025-10,SSM,공산품,라면,신라면 1봉지,SSM 온천2동 장대농협_x000d_ 하나로마트,850.0
2025-10,SSM,공산품,라면,신라면 1봉지,어은동_x000d_ 롯데슈퍼,830.0
2025-10,SSM,공산품,라면,신라면 1봉지,노은1 홈프러스_x000d_ 익스프레스,830.0
2025-10,SSM,공산품,라면,신라면 1봉지,신성동 농협_x000d_ 하나로마트,830.0
2025-10,SSM,공산품,라면,신라면 1봉지,전민동 엑스포코아_x000d_ 롯데슈퍼,830.0
2025-10,SSM,공산품,라면,신라면 1봉지,구즉 정우마트,856.0
2025-10,SSM,공산품,라면,신라면 1봉지,관평 농협_x000d_ 하나로마트,830.0
2025-10,SSM,공산품,라면,신라면 1봉지,오정동 두아름,920.0
2025-10,SSM,공산품,라면,신라면 1봉지,대화동 우리마트,1000.0
2025-10,SSM,공산품,라면,신라면 1봉지,회 덕 동 하나로마트,820.0
2025-10,SSM,공산품,라면,신라면 1봉지,비래동 M엠마트,900.0
2025-10,SSM,공산품,라면,신라면 1봉지,송 촌 동 하나로마트,830.0
2025-10,SSM,공산품,라면,신라면 1봉지,신탄진동 이마트슈퍼,830.0
2025-10,SSM,공산품,라면,신라면 1봉지,"석봉,목상동 하나로마트",830.0
2025-10,SSM,공산품,라면,신라면 1봉지,덕암동 하나로마트,830.0
2025-10,SSM,공산품,식용유,백설표 1.8L 대두유,평균,6989.0
2025-10,SSM,공산품,식용유,백설표 1.8L 대두유,SSM 온천2동 장대농협_x000d_ 하나로마트,6980.0
2025-10,SSM,공산품,식용유,백설표 1.8L 대두유,어은동_x000d_ 롯데슈퍼,8980.0
2025-10,SSM,공산품,식용유,백설표 1.8L 대두유,노은1 홈프러스_x000d_ 익스프레스,6490.0
2025-10,SSM,공산품,식용유,백설표 1.8L 대두유,신성동 농협_x000d_ 하나로마트,7480.0
2025-10,SSM,공산품,식용유,백설표 1.8L 대두유,전민동 엑스포코아_x000d_ 롯데슈퍼,6480.0
2025-10,SSM,공산품,식용유,백설표 1.8L 대두유,구즉 정우마트,6990.0
2025-10,SSM,공산품,식용유,백설표 1.8L 대두유,관평 농협_x000d_ 하나로마트,6980.0
2025-10,SSM,공산품,식용유,백설표 1.8L 대두유,오정동 두아름,8800.0
2025-10,SSM,공산품,식용유,백설표 1.8L 대두유,대화동 우리마트,1800.0
2025-10,SSM,공산품,식용유,백설표 1.8L 대두유,회 덕 동 하나로마트,6950.0
2025-10,SSM,공산품,식용유,백설표 1.8L 대두유,비래동 M엠마트,6480.0
2025-10,SSM,공산품,식용유,백설표 1.8L 대두유,송 촌 동 하나로마트,7480.0
2025-10,SSM,공산품,식용유,백설표 1.8L 대두유,신탄진동 이마트슈퍼,8980.0
2025-10,SSM,공산품,식용유,백설표 1.8L 대두유,"석봉,목상동 하나로마트",6980.0
2025-10,SSM,공산품,식용유,백설표 1.8L 대두유,덕암동 하나로마트,6980.0
2025-10,SSM,공산품,참기름,오뚜기320ml 1병,평균,10425.0
2025-10,SSM,공산품,참기름,오뚜기320ml 1병,SSM 온천2동 장대농협_x000d_ 하나로마트,6980.0
2025-10,SSM,공산품,참기름,오뚜기320ml 1병,어은동_x000d_ 롯데슈퍼,11880.0
2025-10,SSM,공산품,참기름,오뚜기320ml 1병,신성동 농협_x000d_ 하나로마트,9780.0
2025-10,SSM,공산품,참기름,오뚜기320ml 1병,전민동 엑스포코아_x000d_ 롯데슈퍼,14290.0
2025-10,SSM,공산품,참기름,오뚜기320ml 1병,구즉 정우마트,11900.0
2025-10,SSM,공산품,참기름,오뚜기320ml 1병,관평 농협_x000d_ 하나로마트,11880.0
2025-10,SSM,공산품,참기름,오뚜기320ml 1병,오정동 두아름,12100.0
2025-10,SSM,공산품,참기름,오뚜기320ml 1병,회 덕 동 하나로마트,10600.0
2025-10,SSM,공산품,참기름,오뚜기320ml 1병,비래동 M엠마트,4980.0
2025-10,SSM,공산품,참기름,오뚜기320ml 1병,송 촌 동 하나로마트,10600.0
2025-10,SSM,공산품,참기름,오뚜기320ml 1병,신탄진동 이마트슈퍼,12580.0
2025-10,SSM,공산품,참기름,오뚜기320ml 1병,"석봉,목상동 하나로마트",10980.0
2025-10,SSM,공산품,참기름,오뚜기320ml 1병,덕암동 하나로마트,6980.0
2025-10,SSM,공산품,분말커피,동서맥심175g 1병,평균,14265.0
2025-10,SSM,공산품,분말커피,동서맥심175g 1병,SSM 온천2동 장대농협_x000d_ 하나로마트,14500.0
2025-10,SSM,공산품,분말커피,동서맥심175g 1병,어은동_x000d_ 롯데슈퍼,13160.0
2025-10,SSM,공산품,분말커피,동서맥심175g 1병,노은1 홈프러스_x000d_ 익스프레스,11217.0
2025-10,SSM,공산품,분말커피,동서맥심175g 1병,신성동 농협_x000d_ 하나로마트,12565.0
2025-10,SSM,공산품,분말커피,동서맥심175g 1병,전민동 엑스포코아_x000d_ 롯데슈퍼,16607.0
2025-10,SSM,공산품,분말커피,동서맥심175g 1병,구즉 정우마트,14990.0
2025-10,SSM,공산품,분말커피,동서맥심175g 1병,관평 농협_x000d_ 하나로마트,14980.0
2025-10,SSM,공산품,분말커피,동서맥심175g 1병,오정동 두아름,16800.0
2025-10,SSM,공산품,분말커피,동서맥심175g 1병,대화동 우리마트,15000.0
2025-10,SSM,공산품,분말커피,동서맥심175g 1병,회 덕 동 하나로마트,12565.0
2025-10,SSM,공산품,분말커피,동서맥심175g 1병,비래동 M엠마트,16500.0
2025-10,SSM,공산품,분말커피,동서맥심175g 1병,송 촌 동 하나로마트,8580.0
2025-10,SSM,공산품,분말커피,동서맥심175g 1병,신탄진동 이마트슈퍼,16625.0
2025-10,SSM,공산품,분말커피,동서맥심175g 1병,"석봉,목상동 하나로마트",16500.0
2025-10,SSM,공산품,분말커피,동서맥심175g 1병,덕암동 하나로마트,13380.0
2025-10,SSM,공산품,소주,"O2린 360ml, 1병",평균,1471.0
2025-10,SSM,공산품,소주,"O2린 360ml, 1병",SSM 온천2동 장대농협_x000d_ 하나로마트,1340.0
2025-10,SSM,공산품,소주,"O2린 360ml, 1병",어은동_x000d_ 롯데슈퍼,1420.0
2025-10,SSM,공산품,소주,"O2린 360ml, 1병",노은1 홈프러스_x000d_ 익스프레스,1450.0
2025-10,SSM,공산품,소주,"O2린 360ml, 1병",신성동 농협_x000d_ 하나로마트,1440.0
2025-10,SSM,공산품,소주,"O2린 360ml, 1병",전민동 엑스포코아_x000d_ 롯데슈퍼,1420.0
2025-10,SSM,공산품,소주,"O2린 360ml, 1병",구즉 정우마트,1490.0
2025-10,SSM,공산품,소주,"O2린 360ml, 1병",관평 농협_x000d_ 하나로마트,1480.0
2025-10,SSM,공산품,소주,"O2린 360ml, 1병",오정동 두아름,1600.0
2025-10,SSM,공산품,소주,"O2린 360ml, 1병",대화동 우리마트,1700.0
2025-10,SSM,공산품,소주,"O2린 360ml, 1병",회 덕 동 하나로마트,1580.0
2025-10,SSM,공산품,소주,"O2린 360ml, 1병",비래동 M엠마트,1600.0
2025-10,SSM,공산품,소주,"O2린 360ml, 1병",송 촌 동 하나로마트,1340.0
2025-10,SSM,공산품,소주,"O2린 360ml, 1병",신탄진동 이마트슈퍼,1410.0
2025-10,SSM,공산품,소주,"O2린 360ml, 1병","석봉,목상동 하나로마트",1400.0
2025-10,SSM,공산품,소주,"O2린 360ml, 1병",덕암동 하나로마트,1400.0
2025-10,SSM,공산품,맥주,카스 500ml 1병,평균,1990.0
2025-10,SSM,공산품,맥주,카스 500ml 1병,SSM 온천2동 장대농협_x000d_ 하나로마트,1730.0
2025-10,SSM,공산품,맥주,카스 500ml 1병,어은동_x000d_ 롯데슈퍼,2180.0
2025-10,SSM,공산품,맥주,카스 500ml 1병,노은1 홈프러스_x000d_ 익스프레스,2200.0
2025-10,SSM,공산품,맥주,카스 500ml 1병,신성동 농협_x000d_ 하나로마트,1670.0
2025-10,SSM,공산품,맥주,카스 500ml 1병,전민동 엑스포코아_x000d_ 롯데슈퍼,1970.0
2025-10,SSM,공산품,맥주,카스 500ml 1병,구즉 정우마트,1990.0
2025-10,SSM,공산품,맥주,카스 500ml 1병,오정동 두아름,2400.0
2025-10,SSM,공산품,맥주,카스 500ml 1병,대화동 우리마트,2200.0
2025-10,SSM,공산품,맥주,카스 500ml 1병,회 덕 동 하나로마트,1720.0
2025-10,SSM,공산품,맥주,카스 500ml 1병,비래동 M엠마트,2500.0
2025-10,SSM,공산품,맥주,카스 500ml 1병,송 촌 동 하나로마트,1670.0
2025-10,SSM,공산품,맥주,카스 500ml 1병,신탄진동 이마트슈퍼,2030.0
2025-10,SSM,공산품,맥주,카스 500ml 1병,"석봉,목상동 하나로마트",1800.0
2025-10,SSM,공산품,맥주,카스 500ml 1병,덕암동 하나로마트,1800.0
2025-10,SSM,공산품,청주,"백화수복, 1.8L 1병",평균,11385.0
2025-10,SSM,공산품,청주,"백화수복, 1.8L 1병",SSM 온천2동 장대농협_x000d_ 하나로마트,10950.0
2025-10,SSM,공산품,청주,"백화수복, 1.8L 1병",어은동_x000d_ 롯데슈퍼,13622.0
2025-10,SSM,공산품,청주,"백화수복, 1.8L 1병",노은1 홈프러스_x000d_ 익스프레스,14112.0
2025-10,SSM,공산품,청주,"백화수복, 1.8L 1병",신성동 농협_x000d_ 하나로마트,10690.0
2025-10,SSM,공산품,청주,"백화수복, 1.8L 1병",전민동 엑스포코아_x000d_ 롯데슈퍼,10900.0
2025-10,SSM,공산품,청주,"백화수복, 1.8L 1병",구즉 정우마트,11900.0
2025-10,SSM,공산품,청주,"백화수복, 1.8L 1병",관평 농협_x000d_ 하나로마트,10950.0
2025-10,SSM,공산품,청주,"백화수복, 1.8L 1병",오정동 두아름,12500.0
2025-10,SSM,공산품,청주,"백화수복, 1.8L 1병",대화동 우리마트,13000.0
2025-10,SSM,공산품,청주,"백화수복, 1.8L 1병",회 덕 동 하나로마트,10950.0
2025-10,SSM,공산품,청주,"백화수복, 1.8L 1병",비래동 M엠마트,5600.0
2025-10,SSM,공산품,청주,"백화수복, 1.8L 1병",송 촌 동 하나로마트,10250.0
2025-10,SSM,공산품,청주,"백화수복, 1.8L 1병",신탄진동 이마트슈퍼,13371.0
2025-10,SSM,공산품,청주,"백화수복, 1.8L 1병","석봉,목상동 하나로마트",10600.0
2025-10,SSM,공산품,화장지,크리넥스 35mⅹ24롤(백색),평균,26319.0
2025-10,SSM,공산품,화장지,크리넥스 35mⅹ24롤(백색),SSM 온천2동 장대농협_x000d_ 하나로마트,24900.0
2025-10,SSM,공산품,화장지,크리넥스 35mⅹ24롤(백색),어은동_x000d_ 롯데슈퍼,21336.0
2025-10,SSM,공산품,화장지,크리넥스 35mⅹ24롤(백색),노은1 홈프러스_x000d_ 익스프레스,39060.0
2025-10,SSM,공산품,화장지,크리넥스 35mⅹ24롤(백색),신성동 농협_x000d_ 하나로마트,25960.0
2025-10,SSM,공산품,화장지,크리넥스 35mⅹ24롤(백색),전민동 엑스포코아_x000d_ 롯데슈퍼,21336.0
2025-10,SSM,공산품,화장지,크리넥스 35mⅹ24롤(백색),구즉 정우마트,22900.0
2025-10,SSM,공산품,화장지,크리넥스 35mⅹ24롤(백색),관평 농협_x000d_ 하나로마트,22900.0
2025-10,SSM,공산품,화장지,크리넥스 35mⅹ24롤(백색),오정동 두아름,26000.0
2025-10,SSM,공산품,화장지,크리넥스 35mⅹ24롤(백색),대화동 우리마트,23000.0
2025-10,SSM,공산품,화장지,크리넥스 35mⅹ24롤(백색),회 덕 동 하나로마트,24900.0
2025-10,SSM,공산품,화장지,크리넥스 35mⅹ24롤(백색),비래동 M엠마트,33000.0
2025-10,SSM,공산품,화장지,크리넥스 35mⅹ24롤(백색),송 촌 동 하나로마트,25900.0
2025-10,SSM,공산품,화장지,크리넥스 35mⅹ24롤(백색),신탄진동 이마트슈퍼,31800.0
